id,Language_Code,Domain,Text_Generated,Model_Identifier,Output_Length,Label,Timestamp,Language_Name
88,xh,schools_education,Emaphandleni asezifundazweni ezisesikude kuqalwe ulwakhiwo lwezakhiwo ezitsha zamagumbi okufunda amashumi amabili nanhlanu kunye neebhodi zala maxesha zokubhala kwiititshala ngenjongo yokuphelisa inkqubo embi yezikole zodaka ezisafumaneka kwezinye iindawo zasemakhaya ezweni lethu kule mihla. Lolu phulo lokwakha lusekelwe ngezimali ngurhulumente wesizwe ngokubambisana nemibutho yezophuhliso kwaye lujolise ekunikezeni abantwana indawo yokufunda ekhuselekileyo nehlanzekileyo enesidima esifanelekileyo emthethweni wemfundo welizwe lakithi. Izakhiwo ezi zitsha zizakuba neendawo zokugcina amanzi amapompo ahlanzekileyo kunye neziphephetha-moya zombane ezizakunceda abantwana ngezikhathi zasebusika obubandayo kakhulu nasehlobo xa ilanga lishisa ngamandla amakhulu kummandla. Abazali nabagcinisihlalo beekomiti zezikole bazwakalise umbulelo wabo omkhulu bethi le nkqubo iza kubuyisela intlonipho nendlela efanelekileyo yokufunda ekhuselekileyo kwaye ikhuthaze nabantwana ukuba baze esikoleni mihla le ngaphandle kokoyika iimeko zezulu.,gemini-2.5-pro,111,machine,2026-05-21T22:02:59.876066,isiXhosa
89,xh,schools_education,Abahlali baseManguzi bajabulele ukuvulwa ngokusemthethweni kwendawo entsha yomtapowezincwadi woluntu ozokwazi ukunceda abafundi bematrikhi kunye nabo bafunda amabanga aphantsi ngezincwadi zophando kunye ne-inthanethi yasimahla yokufaka izicelo zokufunda nemfundaze emanyuvesi ahlukeneyo elizwe lakithi. Lo mtapo wezincwadi omtsha unendawo ekhethekileyo eyenzelwe iintsana apho zizakukwazi ukufunda amabhuku anezithombe ezikhuthazayo ngezimpelasonto ngenjongo yokukhulisa uthando lokufunda nemfundo kubo besebancane kakhulu emakhaya abo. Masipala wesifunda unikezele ngezimali zokuthenga iincwadi ezintsha kwaye kuza kubanjwa neendibano zokufundisa uluntu indlela yokugcina le mizi yemfundo ukunqanda ukuba ingacekelwa phansi ngabantu ngezikhathi zola mabhoxo oqhankqalazo olungekho mthethweni ezitratweni zale ndawo. Ootitshala bezikole zengingqi babonge kakhulu lo mklamo mhle bethi uza kuzisa ushintsho olukhulu kwiimfuno zemfundo zabantwana neziphumo zabo zokuphela konyaka wezifundo.,gemini-2.5-pro,109,machine,2026-05-21T22:02:59.876081,isiXhosa
90,xh,schools_education,"Izindlela ezintsha zokuxhasa abafundi abaphuma kwiintsapho ezihlwempuzekileyo ngexesha lokufunda kwabo emanyuvesi nasezikhungweni zemfundo yezandla zethulwe ngomnyango wezemfundo ephakamileyo kule veki ngesicwangciso-mali esitsha sokwandisa iimali zofundo ze-NSFAS kulo nyaka uzayo-mali. Le nkqubo entsha iza kubandakanya iimali zokuhlawula iindawo zokuhlala abafundi, iincwadi zokufunda zonyaka kunye nenkxaso encinci yenyanga yokuthenga ukudla okunempilo ukuze umfundi ngamunye akwazi ukugxila ngokupheleleyo ezifundweni zakhe ngaphandle kokukhathazeka ngeendleko ezisindayo zekhaya. Amagosa liveze ukuba ezi mali zizakukhutshwa ngexesha elifanelekileyo ukunqanda ula mabhoxo kunye nemibhikisho emibi ethanda ukwenzeka emakhemphasini ahlukeneyo ngenxa yokulibaziseka kweentlawulo zabafundi abasoloko besenkingeni yemali. Abafundi bakhuthaziwe ukuba basebenze ngamandla amakhulu kwaye baphase izifundo zabo ngendlela echanekileyo ukuze baqhubeke nokufumana lo mfundaze ubaluleke kangaka kuqoqosho nekamva labo lempilo yonke.",gemini-2.5-pro,111,machine,2026-05-21T22:02:59.876099,isiXhosa
91,xh,schools_education,Ngemuva kwehlelo lokuhlola imeko yokufunda kwabantwana ezikoleni zasemakhaya uNgqongqoshe wezeMfundo umemezele ukuba urhulumente uzakuthula iphulo elitsha lokuqeqesha ootitshala bezikole zamabanga aphantsi ngezindlela ezintsha zokufundisa ulwimi lweenkobe kunye nezibalo ezisebenzisa izixhobo zala maxesha zedijithali. Lolu phulo loqeqesho luzakuthatha isikhathi seenyanga ezintathu kwaye ootitshala baza kufundiswa indlela yokwenza amagumbi okufunda ukuba abe ziindawo ezimnandi nezamkelayo apho umntwana ngamunye enikwa ithuba lokukhula ngokwengqondo nangokwetalente yakhe. Urhulumente uza kubonelela nangezixhobo zokuzizisela ukudla ezikoleni mahhala phantsi kwenkqubo yokondla abantwana esele isize amawaka abantwana abavela kwiintsapho ezingenaye umuntu ophetheyo osebenzayo emakhaya abo. Abazali nabagcinisihlalo beekomiti zezikole bakwamkele oku ngomoya ophezulu bethi kule ndlela entsha imfundo yabantwana bethu iza kuba semgangathweni ophezulu kakhulu kwaye iphelise nentswela-bulungisa eyayikade ikhona kwixesha elidlulileyo zemfundo.,gemini-2.5-pro,114,machine,2026-05-21T22:02:59.876115,isiXhosa
92,xh,schools_education,Ekhuluma emhlanganweni wezobuchwepheshe nemfundo ephakamileyo umphathi wekolishi yezandla kummandla waseDutywa uqinisekisile ukuba kule nyanga kuzovulwa amagumbi okufundela amatsha anezixhobo zale mihla zokuzilolonga kubafundi abenza izifundo zobunjiniyela bezimoto kunye nokwakhiwa kwezindlu. Leli kolishi laziwa ngama-TVET amakolishi lifumane inkxaso-mali enkulukazi evela emnyangweni ngenjongo yokuqinisekisa ukuba abafundi abaphothula izifundo zabo apha bafumana amakhono ahambelana ngqo nezidingo zezimboni zala maxesha kwaye bakwazi ukuzivulela namashishini wabo emitsha emakhaya. Intsha yakule ndawo bhalisele ezi zifundo ngobuninzi babo kwaye urhulumente uqinisekisile ukuba abafundi abavela kwiintsapho ezihluphekayo baza kufumana uncedo lwezezimali lokuhlawula ezi khosi mahhala ngaphandle kokubhadala nanye isenti. Umphakathi uwamkele ngolukhulu uthando lo mklamo omtsha bethi uza kuzisa amathuba amatsha omsebenzi nengcombolo entle elitalenteni lolutsha lwethu lwasemaphandleni oluhlala lulindelwe lukhulu empilweni yabo.,gemini-2.5-pro,115,machine,2026-05-21T22:02:59.876129,isiXhosa
93,xh,public_health,"Ngaphezulu kwezinkulungwane ezintathu zezakhamuzi kummandla waseRhini zifumane uncedo lomgomo wemikhuhlane nonyango lwasimahla lwezifo ezihlala njalo emizimbeni ngomkhankaso omkhulu obuholwa ngumnyango wezempilo kule lali kule veki edlulileyo. Lolu hlelo lwenzeka ngenjongo yokukhusela ikakhulukazi abantu abadala, iintsana ezisakhulayo kunye nabo baphila nezifo ezifana nomfutho wegazi ophezulu nesishukela esihlala sikhathaza abantu abaninzi kakhulu ngezikhathi zasebusika obubandayo kule mimandla yethu emakhaya. Umnyango usebenzise imitholampilo ehambahambayo ebuye yazisa uncedo lwamayeza rhoqo emakhaya ukuze abantu bangahlupheki ngenxa yokungabi nazo iimali zokuhamba ukuya ezibhedlela ezinkulu ezidolophini ezikude. Odokotela nabahlengikazi bendawo bakhuthaze abahlali ukuba basebenzise la mathuba okuhlolwa mahhala kwaye balandele neengcebiso ezinhle zezempilo malunga nokudla ukudla okunempilo okulinywa ezingadini zasemakhaya ukwakha amajoni omzimba amele ukuba omelele.",gemini-2.5-pro,109,machine,2026-05-21T22:02:59.876143,isiXhosa
94,xh,public_health,Emaphandleni asezifundazweni ezisentshonalanga kuqale umkhankaso omkhulu wokufundisa uluntu malunga neendlela ezifanelekileyo zokuzikhusela esifweni sengculazi nezinye izifo ezithathelwanayo lula phakathi kwabantu ngezikhathi zentlalontle yasekhaya. Lolu phulo lokufundisa luholwa yizisebenzi zezempilo zomphakathi ezihambela imizi ngemizi zishiya iikhondomu zasimahla zikhombisa nabantu abatsha indlela efanelekileyo yokuziphatha nemfundo yokuzihlonipha ukunqanda ukwanda kwezi zifo ezibulala isizwe sethu. Abahlali bakwazile nokufumana uncedo lokuhlolwa igazi labo mahhala khona lapho emakhaya abo kwaye abafunyaniswa benale miba bafakelwe kwangoko kwiinkqubo zonyango lwamayeza e-ARV anikezelwa ngurhulumente mahhala kuzo zonke izikhungo zezempilo zelizwe. Isebe lezempilo liqinisekisile ukuba la mayeza ahlala ekhona kwaye akukho namnye ummi ekumele ukuba aswle amayeza akhe ngenxa yokungabikho kwawo emahgovisini ezempilo kamasipala wasendaweni yakubo kulo nyaka.,gemini-2.5-pro,108,machine,2026-05-21T22:02:59.876162,isiXhosa
95,xh,public_health,Abahlali baseDutywa babhalisele inkqubo entsha yokuhlinzwa kwamehlo mahhala ngenjongo yokunceda abantu abadala abasengozini yokulahlekelwa kukubona ngenxa yesifo sokuvala amehlo esihlala sihlelasela abantu kule mimandla yethu yasemakhaya ngenxa yokushoda kwengqwalasela. Lolu hlelo luququzelelwe ngodokotela abakhethekileyo abavela ezibhedlela ezinkulu zelizwe ngokubambisana nomnyango wezempilo wesifundazwe kwaye luzise uncedo olukhulu kubantu abangaphezu kwamakhulu amabini kule veki iqalileyo yomsebenzi omhle wentuthuko. Izikhulu zezempilo ziveze ukuba ezi zinhlinzo zenzeka simahla kwiilori ezinkulu ezinezixhobo zale mihla zonyango kwaye abaguli bafumana nezipho zezibuko ezizakubanceda ukuba babone kakuhle emva kokuba amehlo wabo elulame ngokupheleleyo emakhaya abo. Uluntu lonke lonwabile kakhulu ngale nkqubo entle bethi lolu hlobo loncedo lubuyisela ukukhanya nethemba elitsha ebomini babantu abadala abebengasakwazi na ukuzenzela izinto ezincinci zaseshini ekhaya.,gemini-2.5-pro,112,machine,2026-05-21T22:02:59.876176,isiXhosa
96,xh,infrastructure,"Izindlela ezintsha zokwakhiwa kwengqalasizinda yemigwaqo zethulwe kummandla waseNgcobo kule veki ngenjongo yokuphucula indlela ezixhuma imizana emikhulu nezikhungo zezohwebo ezidolophini zale ndawo emva kokuba imigwaqo emidala yonakaliswe ziimvula ezinkulu ezine ezinsukwini ezidluleyo. Lolu hlelo lokwakha luza kufaka phakathi ukubekwa kwetiyela elitsha elithembekileyo, ukwakhiwa kwemisele emikhulu ehambisa amanzi emvula kunye nalawo amabhuloho amanyane ezandla anceda abantwana besikole ukuba bawele imilambo ezele ngexesha lokunetha okukhulu. Masipala wengingqi unikezele ngezimali ezivela kwingxowa-mali yeziphuthumayo kwaye kuqinisekisiwe ukuba lo msebenzi uza kudala amathuba emisebenzi yesikhakhana kubantu abasha abangaphezu kwekhulu abahlala kule miphakathi ethintekayo yentuthuko. Abashayeli beemoto bamkele oku ngolukhulu uvuyo bethi indlela entsha le eza kunciphisa neendleko zokulungisa iimoto zabo ezihlala zitsheka kule migodi emikhulu ebisoloko igcwele kule migwaqo emidala yakudala.",gemini-2.5-pro,115,machine,2026-05-21T22:02:59.876190,isiXhosa
97,xh,infrastructure,Ngemuva kwehlelo lokuhlola izakhiwo zoluntu kummandla waseMthatha urhulumente umemezele ukuthi kuzoqala iphulo elikhulu lokufakelwa kweentambo zamanzi ahlanzekileyo kunye nemibhobho entsha ehambisa amanzi ezindlini zoxhaso ezingaphezu kwamakhulu amathathu kule ndawo iqhubekayo yentuthuko. Lolu hlelo lujolise ekupheliseni ingxaki yokunqamuka kwamanzi ebilokhu ihlupha abahlali ixesha elide ngenxa yokuba iipompo ezindala bezivaleka ngenxa kadoti kadoti neentlenga ezisuka emilanjeni emikhulu yasekuqaleni. Izikhulu zikamasipala ziveze ukuthi zizosebenzisa ubuchwepheshe obusezingeni eliphezulu kakhulu ukuhlunga amanzi kwaye kufakwe neemitha ezizokusiza ukulawula ukusetyenziswa kwamanzi ukunqanda ukuba amanzi amaninzi angachitheki phansi ngendlela engekho mthethweni ekhaya. Abahlali bavakalise uvuyo lwabo omkhulu bethi le nkqubo entsha iza kukhulisa isidima semizi yabo kwaye ibasize ukuba baphile impilo enezempilo nehlanzekileyo ekhuselekileyo kunoma yiziphi izifo ezisuka emanzini angcolileyo.,gemini-2.5-pro,112,machine,2026-05-21T22:02:59.876204,isiXhosa
98,xh,community_news,"Ngaphezulu kwamakhulu amahlanu abantu bakhona kummandla waseQonce bazimase umnyhadala wamasiko nemicimbi yemveli obubanjelwe ekhoneni leholide yomphakathi ngenjongo yokubhiyozela iilwimi zesiNtu, imidaniso yomgidi kunye neengubo ezintle zemveli zakwaXhosa ezaziwa ngobuhle bazo obubalulekileyo. Lo msitho mkhulu uququzelelwe ziinkokheli zoluntu kunye nolutsha lwasendaweni ngenjongo yokufundisa abantwana abasakhulayo ngokubaluleka kokugcina amasiko nezithethe zethu ezintle ezisenza sibe sisonke isizwe esinesidima nethemba elikhulu ebomini bethu bemihla le. Abahlali bakwazile nokonwabela ukudla kwemveli okufana nomngqusho, amasi kunye nenyama eyosiweyo ngendlela yesintu ngethuba kukhuthazwa nabantu abadala ukuba babhale phantsi iintsomi namabali amandulo ukuze angalahleki kwizizukulwane ezizayo zangomuso wethu. Urhulumente wasekuhlaleni uxhase lo mnyhadala ngezixhobo zomsindo kwaye uthembise ukuba lo msitho uza kuba yinto eyenzeka rhoqo ngonyaka kule ndawo ukukhuthaza ezokuvakasha nenkuthazo entle yamasiko.",gemini-2.5-pro,115,machine,2026-05-21T22:02:59.876218,isiXhosa
99,xh,community_news,Ekhuluma emthethweni womgidi omkhulu obubanjelwe kummandla waseDutywa inkosi yendawo ivakalise unyanya olukhulu ngenxa yendlela echanekileyo nenesidima olo lutsha lwakhona lwesizwe oluziphethe ngayo ngethuba lesizini yasebusika yemigidi yokwaluka kwamakwenkwe asakhulayo ukuba babe ngamadoda oqobo empilweni. Kulandela le meko entle kuye kwanconywa kakhulu nabasebenzi bezempilo kunye namakhankatha athathe inxaxheba ekunikezeni imfundo neengcebiso ezifanelekileyo zokhuseleko nenhlanzeko ezikoleni zolwaluka ukunqanda ukuba kubekho imiba yokulimala okanye ukufa kwabantwana njengoko kwakusenzeka kwezinye iindawo ngenxa yokushoda kolwazi. Abazali babantwana babonge kakhulu inkuthazo entle neyemvelo eboniswe ngamalungu onke omphakathi wasendaweni wasekuhlaleni bethi oku kubonisa umoya omhle kakhulu wobunye nebhambiswano elingasaze liphele phakathi kwethu isizwe sakithi jikelele saseMzantsi Afrika kule mihla yonke ezayo yobomi.,gemini-2.5-pro,105,machine,2026-05-21T22:02:59.876234,isiXhosa
100,ss,civic_affairs,"Ngaphezulu kwabantu labayizinkulungwane ezintathu labahlala etindzaweni tasemakhaya baseMbombela sebasizakele kakhulu ngeluhlelo lolusha lwekuhambisa tichumanisi netitifiketi temanti emakhaya abo kule tinyanga letimbili letidlekile. Loluhlelo luhloselwe kusondeza tifundvo netinsita tahulumende letisisekelo edvute nemimphakathi kute kuncitshiswe timfashini netindleko letisindako tekuhamba ngetitfuthi titaladi kuya emadolobheni lamakhulu lapho kutholakala khona letingongolo tetinsita. Takhamuzi takule tindzawo betiloku tikhala isikhatsi lesidze ngenxa yekushoda kwemahhovisi lamakhulu aloMnyango wetaseKhaya kanye newetetiMali kule tikhungo tasezilalini lapho lwati lungekho khona ngalokushelela. Manje ngalokusheshisa kwetisebenzi tahulumende letitfunyelwe emakhaya kulesigodzi, bantfwana labasandza kutalwa sebathola titifiketi tabo tekutalwa mahhala ngaphandle kwekuvaleka emigaceni lemidze yetitolo netakhiwo tamasipala. Tikhulu tatiqinisekisa kutsi loluhlelo lutawuchubeka tisebenta kuto tonhe tichonco tetindzawo tasezilalini kute kucinisekiswe kutsi kwekushiywa ngemuva kuyaphela nya kuleli live lakitsi laseNingizimu Afrika.",gemini-2.5-pro,115,machine,2026-05-21T22:02:59.876249,Siswati
101,ss,civic_affairs,Emaphandleni asezifundzeni taseMpumalanga kucale luhlelo lolubanzi kakhulu lwekutfula imibono nemasu lamasha mayelana nemtsetfo-sichamiso lomusha wetemhlaba lobukane nekunika amathuba lalinganako kubomake kanye nemajaha lasafufusa kutsi balime umhlaba ngalokusemtsetfweni. Loku kwenteka ngetingcoco letibanjelwa etindlunkhulu temakhosi lapho wonhe umhlali anikwa litfuba lekuveta takhe timvo letitawusetjentiswa kubumba umtsetfo wokugcina lotawendluliselwa ePhalamende kungekudala kakhulu kulomnyaka. Tikhulu talomnyango tetemhlaba tichatise kutsi lendlela lensha itawesula yonhe imibango nemisimeto lemidala lebeyivame kubangela kutsi bomake bangasitakali ngemihlaba yelifa ngetizatfu tekwesaba kukhishwa etindzaweni tabo tebukhosi. Umphakathi ukhuthatiwe kutsi uphume ngelubuningi bawo kulemihlangano letako kute kucinisekiswe kutsi emaphuzu labalulekile layatfintfwa ngaphambi kokutsi kuthathwe tincomo tekugcina letitawubeka lelive endzaweni lekahle. Lokusungulwa kwetinhlangano tetolimo kule tindzawo nako kutawesekelwa kakhulu ngetimali letivela esikhungweni sentfuthuko yesive jikelele.,gemini-2.5-pro,112,machine,2026-05-21T22:02:59.876263,Siswati
102,ss,civic_affairs,Abahlali baseNkomazi sebekhathele kulinda tinsita tekulungiswa kwetibani tasebaleni netetitaladi letitile ngenxa yekutsi lobumnyama lobukhona busetjentiswa tigebengu letihlasela bantfu lababuya emisebentini ebusuku kakhulu labanye balinyatfwe kabuhlungu. Kulandela letikhalo leticacile letivela emalungwini omphakathi amakomiti etekuphepha ahlangane netikhulu tamasipala kanye nemaphoyisa lendawo kute kulungiswe loluhlelo lolungakatsatfwa kahle lwetinsita tesikhashana kulesigodzi. Kuvele kutsi masipala sewuvele ukhiphe isabelomali lesikhethekile sekutsenga letinye tintfo tekusebenta letifana nemagetsi amagesi kanye nemishini lensha letawesiza kukhanyisa titaladi tethu kule tinsuku letitako tebusika. Ngaloko ke maphoyisa nawo atawukwengeza isibalo semoto letijikelezako ngetinkathi tasebusuku kute kuvikelwe labo labahlala etindzaweni letisengotini kakhulu tebugebengu. Umphakathi uceliwe kutsi ubambisane nalabasebenti bamasipala batise namaphoyisa ngalabo labonisa letakhiwo nemigqa yamagesi ngendlela engekho emtsetfweni jikelele.,gemini-2.5-pro,107,machine,2026-05-21T22:02:59.876276,Siswati
103,ss,civic_affairs,Izindlela ezifile kanye namanzi langcolile kule ndzawo yaseMkhondo kudale kutsi takhamuzi tikhombise kunganatseki kwato ngetinkundla tekukhulumisana namasipala ngenhloso yekutsi uhulumeni atfumele tisebenti letitawulungisa lolwoni lolukhulu lolukhona lapha kulemiphakathi yethu. Loku kuholele ekutheni imeya yalesigodzi ihambele kule tindzawo ngalokunentshisekelo yakhe bukhoma kute eve letikhalo kwaye atfule netincumo letisheshako letitawenta kutsi uncedo lufike ngaphandle kwekulibala okungenasidzingo nakancane. Kumenyezelwe kutsi ithenda yekwakhiwa kwetigodlo temanti netiyela nshshisekelo lensha iseyamukelwe kantsi netinkampani letakhako titawucala kusebenta kulesisonto lesitako ngelusito lwelwazi lwemajaha alapha endzaweni labangasebenti. Malunga netemanti emaphayipi lamasha atawufakwa etindzaweni letinyenti kantsi netinkomo nemihlambi yetilwane itawutfola ticu twayo tekunatsa letikhudlwana kude netindzawo lapho takhamuzi tikha khona emanti ekupheka nawekuhlamba imihla ngemihla.,gemini-2.5-pro,105,machine,2026-05-21T22:02:59.876290,Siswati
104,ss,civic_affairs,"Ngemuva kwehlelo lokuhlangana lokutsatfwe ngetinkundla tebuholi bemdabu kumenyezelwe kutsi kutawuvulwa isikhungo lesisha semisebenzi yetandla netobuchwepheshe kule ndzawo ngenhloso yekusiza majaha labangasebenti labahlala kule tikhungo tasezilalini. Lesikhungo sitawesekelwa ngetimali letivela etinkampanini letimele kanye nasesikhungweni sentfuthuko yavelonkhe kute letifundvo letitawubekwa khona tibe semgangatfweni lophakeme kakhulu lowemukelekile emaveni amhlaba jikelele. Abafundi labatawubhalisa lapha batawutfola litfuba lekufundza ngetamakhompyutha, kushisela, kwakha ngetitini kanye nekulungisa timoto letonakele tasekhaya nasetinkampanini. Loku kutawuphungula kakhulu lizinga lebugebengu kule tindzawo ngoba lentsha itawube isebenta itfola netitifiketi letingabasiza kufuna imisebenzi lekhokhako ngetikhathi letitako tebomi babo. Abazali babonge kakhulu lesinyathelo batsi silubuyisela emuva litsemba lelabe selilahlekile ngenxa yekutsi bantfwana babo bebahlala etitaladini bangenti lutho lolunenzuzo.",gemini-2.5-pro,103,machine,2026-05-21T22:02:59.876307,Siswati
105,ss,civic_affairs,Ekhuluma emhlanganweni womphakathi obubanjelwe ehholo lesigodzi imenenja yamasipala ichaze kabanzi ngelisu lebhajethi lensha yalomnyaka netindlela letitawunceda ekuhlanzeni imvelo netindzawo lapho kulahlwa khona udoti ngalokungekho emtsetfweni. Loku kulandela izikhalazo letinyenti letivela kubahlali labatsi lephunga lelibi lelivela kulodoti libeka timphilo tebantfwana babo esengotini lenkhulu yekutsi batfole tifo letosulelanako letifana neshukhulu nemikhuhlane leminye. Uhulumeni wasendzaweni sewutsite utawutsenga tilinganiso letikhulu tetikitshana tekulahla udoti letitawubekwa etindzaweni letinyenti tasezilokishini kantsi nemaloli latswala udoti atawufika kabili ngeliviki kuto tonhe letingcenye zomphakathi. Malunga nalabo labachubeka nekulahla tinhlavu tetingubo nebeketitolo etitaladini kumenyezelwe kutsi batawunika tinhlawulo letisindako letitawesatshwa ngabo bonhe abantu abangafuni kugcina indzawo ihlobile. Takhamuzi tivumelane ngelivi linye kutsi titawusebentisana nemasipala kuleli phulo lelihle kabi.,gemini-2.5-pro,106,machine,2026-05-21T22:02:59.876320,Siswati
106,ss,civic_affairs,"Ngaphezulu kwabantu abayi-1 500 kuleli sonto bathole amathuba emisebenzi yesikhashana ngaphansi kweluhlelo lwetetemisebenzi yemphakathi lolwatiswako ngenhloso yekusita imindeni lehluphekile kutsi itfole sikhwama sekutsenga lokuphathelene nekuphila. Labasebenti batawube bahlobisa imigwaqo, baphawula letinye tindzawo letibonakala tinesidzingo sekulungiswa, bafake netihlahla letinhle letitawenta le live libukeke lilihle kakhulu emehlweni etivakashi letinyenti letifika kule tindzawo ngezikhathi temaholide. Isabelomali saloluhlelo sikhulisiwe kakhulu kulomnyaka kute kufakwe nebamake labafuna kusita etindlini tabo tasekhaya njengoba banyenti babo labakhulisa bantfwana bodwa ngaphandle kwelusito lwetimali letivela kubayise babantfwana. Izikhulu titaladi tikhuthaze wonhe umphakathi kutsi ubasekele labasebenti ngetintfo letifana nemanti ekunatsa nawo gogo ngetinkathi lapho basebenta khona ngaphansi kwelilanga lelishisako kabi kule tinsuku letitako teluhlobo lomnyaka wasekhaya.",gemini-2.5-pro,105,machine,2026-05-21T22:02:59.876333,Siswati
107,ss,civic_affairs,Emaphethelong edolobha laseErmelo kucalwe iphrojekthi lenkhulu yekwakha tindlu tolutsho letitawunika takhamuzi letinyenti letihlala etindzaweni tasemijondolo litfuba lekuba netindlu letinesidima letiphephile letinemigqa yamagesi kanye nemanti ahlanzekile langaphakathi etindlini tabo. Lomklamo longakatsatfwa ngetimali letinyenti uhlose kuphelisa lomonakalo lomkhulu lowenteka ngezikhathi temililo nemikhukhulwane letitswalwa timvula letinkulu letivame kudla timphilo tebantfu kule tindawo letisemajengetheni emadolobha asentshonalanga. Tikhulu tetindlu tiqinisekisile kutsi luhlu lwabantu labatawutfola letindlu luhloliwe ngendlela lekahle kakhulu kute kuvikelwe inkohlakalo nalabo labafuna kutsenga letindlu ngendlela engekho emtsetfweni basishiye ngemuva sivese lesine sidzingo sangempela. Abahlali bakwamkele loku ngelutsandvo lolukhulu batsi amaphupho abo sekashekiswe kakhulu kutsi afezeke kulomnyaka emva kwesikhatsi lesidze kabi balindele lolu sizo lolusemqoka etimphilweni tabo.,gemini-2.5-pro,103,machine,2026-05-21T22:02:59.876346,Siswati
108,ss,civic_affairs,Abahlali baseBarberton babhalisele luhlelo lolusha lwekucinisekisa emalungelo abo emhlaba etindzaweni tasekhaya emva kokuba umnyango wetemhlaba uvule amahhovisi esikhashana kulesigodzi kule tinsuku letidlekile ngenhloso yekusita labo abangakwazi kuya edolophini. Lendlela lensha isetjentiswa kute wonhe umnikazi wendzawo atfole itaytile yomhlaba lebonisa kutsi lelo khaya lakhe ngalokusemtsetfweni kwaye kute lotawumkhipha lapho ngaphandle kwetincumo letivela enkantolo lenkhulu yelive lakitsi lakwasidzingo. Ukuba netaytile yomhlaba kusita ngetindlela letinyenti ngoba umndeni sewungakwazi kufaka ticelo tetimali letibambisako emabhankini amakhulu kute ucale amabhizinisi amancinci latasita ekutseni kukhuliswe umnotho wasemakhaya uphungule nendlala emakhaya. Tikhulu tikhuthaze bonhe labanenshisekelo kutsi batswale omazisi babo netincumo letidala letasayinwa ngamakhosi kute lolu hlelo luhambe ngokushesha lokukhulu ngaphandle kwekulibala lokungadingeki.,gemini-2.5-pro,104,machine,2026-05-21T22:02:59.876665,Siswati
109,ss,civic_affairs,"Izindlela letinsha tekunika tinsita kubantfu labaphila nekukhubazeka tethulwe ngomnyango wetenhlalakahle kuleli sonto ngenhloso yekuphakamisa isidima salabo labasengotini yekulahlwa ngemiphakathi ngetizatfu temitfombo yetimphilo tabo emakhaya. Uhulumeni sewutsite utawunika titulo tetitulo temahhala letitawufaka phakathi kwetihlalo temasondo, iinduku letisizako tekuhamba kanye nemishini yekulalela kubantfu labanetinselelo tekutwa etindlebeni tabo tasekhaya nasetikoleni jikelele. Tisebenti tetenhlalakahle titawuchubeka tihlola letimo etindlini kute kucinisekiswe kutsi labo labancono ngempela bayasitakala kwaye nekucwaswa kwabo kuyaphela kule tikhungo tetolimo netemfundvo telive lakitsi. Amalungu omphakathi akwamkele loku njengenyathelo lelihle lelikhombisa kutsi uhulumeni wasendzaweni uyabatsandza kabi abantu bakhe futsi uyafisa kutsi wonhe ummi ative anesidima nelilungelo lelinganako kuwo wonke amathuba emisebenzi latsatfwako kulesikhatsi lesiphila kuso.",gemini-2.5-pro,102,machine,2026-05-21T22:02:59.876683,Siswati
110,ss,civic_affairs,"Ngaphezulu kwemakhulu lamabili abomake labasafufusa basizakele kakhulu ngeluhlelo lolusha lwekufundziswa ngetamabhizinisi amancinci latasita ekutseni batitfulele ematfuba ekutiphilisa ngaphandle kwekulindela imisebenzi levela etinkampanini letinkulu taseNingizimu Afrika. Loluhlelo loluxhaswe ngetimali letivela esikhungweni sentfuthuko yesive, lufundzisa labomake kutsi bangawakha kanjani amabhizinisi ekutfunga tikhwama netimphahla tasesikoleni kanye nekubhaka sinkwa nemakhekhe leti dayiswa kulemiphakathi tabo yasekhaya. Loku kubaluleke kakhulu kulomnyaka ngoba umnotho welive useseveni lelinzima kabi kantsi netikhwama tekutsenga lokuphathelene nekudla tiyandza mihla le ngetindlela letisindako kabi emindenini emnyenti lehluphekile. Labomake labacedze letifundvo batasitwa futsi ngetinalithi netitfombe letitawesiza kukhulisa lomkhiqizo wabo kude nezinga lebelikhona ngaphambili emsebenzini wabo wetandla.",gemini-2.5-pro,93,machine,2026-05-21T22:02:59.876698,Siswati
111,ss,civic_affairs,Emaphandleni asequlwini lasempumalanga kufakwe emaphompo emanti lamasha lasebentisa amandla elanga kute kusitakale imindeni lehluphekile lebeyiloku isenkingeni lenkhulu yekushoda kwemanti emakhaya abo isikhatsi lesidze kabi kule tikhungo tasezilalini. Lolu hlelo lwamandla avuselelekayo lunikeza isisombululo lesihlala njalo ngoba lawamaphompo awakho madinga kagesi ojwayelekile lotisandza kubitfwa ngetimali letinyenti tase-Eskom kulesikhatsi lesiphila kuso ngoku elizweni lakitsi. Tikhulu tetemanti ticacise kutsi lentsha yalapha endzaweni ifundziswe nendlela lekahle yekunakekela letixhobo kute tivikelwe kulabo labafuna kutona tikhungo temphakathi ngetizatfu tetimfuno tabo tobugwebengu. Takhamuzi titise kutsi tiyakujabulela kakhulu loku ngoba tiyasondelana kakhulu nemanti futsi titawukwazi nekuvula tingadi tasetindlini tekutshala imifino letsatfwako kute kulwwe nendlala nobumpofu lobukhona etindlini.,gemini-2.5-pro,99,machine,2026-05-21T22:02:59.876711,Siswati
